id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
2000023,22318,22318,22314,22314,22314,22314,22314,22314,22228,22228,22228,22228,22228,22228,21875,21875,21875,21875,21875,21875,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,20261,15824,15822,15822,15822,15821
2000024,23315,23315,23311,23311,23311,23311,23311,23311,23224,23224,23224,23224,23224,23224,22432,22432,22432,22432,22432,22432,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,20583,16044,16038,16038,16038,16038
2000025,24317,24317,24313,24313,24313,24313,24313,24313,24226,24226,24226,24226,24226,24226,23022,23022,23022,23022,23022,23022,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20950,20949,20949,20949,20949,20949,20949,20949,20949,16324,16313,16313,16313,16313
2000026,25314,25314,25281,25281,25281,25281,25281,25281,25218,25218,25218,25218,25218,25218,23638,23638,23638,23638,23638,23638,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21355,21354,21354,21354,21354,21354,21354,21354,21354,16657,16641,16641,16641,16641
2000027,26317,26317,25860,25860,25860,25860,25860,25860,25837,25837,25837,25837,25837,25837,24281,24281,24281,24281,24281,24281,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21801,21799,21799,21799,21799,21799,21799,21799,21799,17045,17023,17023,17023,17023
2000028,27314,27314,26462,26462,26462,26462,26462,26462,26462,26462,26462,26462,26462,26462,24945,24945,24945,24945,24945,24945,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22281,22278,22278,22278,22278,22278,22278,22278,22278,17479,17453,17453,17453,17453
2000029,28282,28282,27090,27090,27090,27090,27090,27090,27090,27090,27090,27090,27090,27090,25635,25635,25635,25635,25635,25635,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22796,22715,22501,22501,22501,22501,22501,22501,22501,22501,17959,17930,17930,17930,17930
2000030,28645,28645,27737,27737,27737,27737,27737,27737,27737,27737,27737,27737,27737,27737,26341,26341,26341,26341,26341,26341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,23341,22525,22312,22312,22312,22312,22312,22312,22312,22312,18478,18447,18447,18447,18447
2000031,28896,28896,28408,28408,28408,28408,28408,28408,28408,28408,28408,28408,28408,28408,27069,27069,27069,27069,27069,27069,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,23918,22378,22165,22165,22165,22165,22165,22165,22165,22165,19038,19005,19005,19005,19005
2000032,29178,29178,29095,29095,29095,29095,29095,29095,29095,29095,29095,29095,29095,29095,27768,27768,27768,27768,27768,27768,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,24519,22276,22064,22064,22064,22064,22064,22064,22064,22064,19631,19596,19596,19596,19596
2000033,29493,29493,29493,29493,29493,29493,29493,29493,29493,29493,29493,29493,29493,29493,28380,28380,28380,28380,28380,28380,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,25149,22218,22007,22007,22007,22007,22007,22007,22007,22007,20259,20222,20222,20222,20222
2000034,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29836,29010,29010,29010,29010,29010,29010,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,25799,22205,21996,21996,21996,21996,21996,21996,21996,21996,20905,20874,20874,20874,20872
2000035,30211,30211,30211,30211,30211,30211,30211,30211,30211,30211,30211,30211,30211,30211,29664,29664,29664,29664,29664,29664,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,26474,22238,22030,22030,22030,22030,22030,22030,22030,22030,20927,20926,20926,20896,20891
2000036,30611,30611,30611,30611,30611,30611,30611,30611,30611,30611,30611,30611,30611,30611,30333,30333,30333,30333,30333,30333,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,27166,22315,22109,22109,22109,22109,22109,22109,22109,22109,20996,20995,20995,20963,20958
2000037,31041,31041,31041,31041,31041,31041,31041,31041,31041,31041,31041,31041,31041,31041,31024,31024,31024,31024,31024,31024,27880,27880,27880,27880,27880,27880,27880,27880,27880,27880,27880,27880,27880,27880,27880,27683,27683,27683,27683,27683,27683,27683,27683,27683,27683,27683,22437,22234,22234,22234,22234,22234,22234,22234,22234,21113,21112,21112,21077,21073
