id,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209
1000048,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,7455,6072,6072,6072,6072,6072,6072,6072,6072,6072,6072,4611,4498,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689,3689
1000049,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,6474,4650,3702,3393,3393,3393,3393,3393,3393,3393,3393,3393,3393,3393,3393,3393
1000050,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,4848,3025,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638
1000051,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,2573,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104,2104
1000052,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,3575,2092,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971
1000053,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640,1640
1000054,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721
1000055,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198
1000056,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108
1000057,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1775,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734
1000058,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2305,2301,2274,2274,2274,2274,2274,2274,2274,2274,2274,1700,1700,1700,1700
1000059,3585,3585,3585,3585,3585,3585,3585,3585,3585,3585,3585,3585,3585,3585,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,3546,1607,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1601,1601,1601,1599
1000060,4553,4553,4553,4553,4553,4553,4553,4553,4553,4553,4553,4553,4553,4553,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,1340,1337,1337,1337,1336,1336,1336,1336,1336,1336,1336,1336,1336,1336,1332
1000061,5529,5529,5529,5529,5529,5529,5529,5529,5529,5529,5529,5529,5529,5529,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,5492,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1652
1000062,6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,2479,2479,2479,2479,2479,2479,2479,2479,2479,2479,2479,2479,2479,2479,649
1000063,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,7467,3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,3363,287
1000064,8498,8498,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,8331,4302,4302,4302,4302,4302,4302,4302,4302,4302,4302,4302,4302,4302,4302,918
1000065,9489,9489,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,8926,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,5260,1842
1000066,9863,9863,9592,9592,9592,9592,9592,9592,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9259,9259,9259,9259,9259,9259,9259,9259,9259,9259,6236,6236,6236,6236,6236,6236,6236,6236,6236,6236,6236,6236,6236,4582,2822
1000067,9130,9130,9130,9130,9130,9130,9130,9130,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8479,8475,8475,8475,8475,8475,8475,8475,8475,8475,8475,7219,7219,7219,7064,7064,7064,7064,7064,7064,7064,6268,6268,6234,3963,3814
1000068,8456,8456,8456,8456,8456,8456,8456,8456,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7749,7746,7746,7746,7746,7746,7746,7746,7746,7746,7746,6771,6771,6771,6164,6164,6164,6164,6164,6164,6164,5399,5399,5367,3527,3527
1000069,7848,7848,7848,7848,7848,7848,7848,7848,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7082,7078,7078,7078,7078,7078,7078,7078,7078,7078,7078,5995,5995,5995,5295,5295,5295,5295,5295,5295,5295,4578,4578,4551,3342,3342
1000070,7330,7330,7330,7330,7330,7330,7330,7330,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,5300,5300,5300,4486,4486,4486,4486,4486,4486,4486,3848,3848,3827,3448,3448
1000071,6916,6916,6916,6916,6916,6916,6916,6916,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6036,6029,6029,6029,6029,6029,6029,6029,6029,6029,6029,4712,4712,4712,3766,3766,3766,3766,3766,3766,3766,3261,3261,3249,3051,3051
1000072,6631,6631,6631,6631,6631,6631,6631,6631,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5708,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,4282,4282,4282,3202,3202,3202,3202,3202,3202,3202,2910,2910,2909,2893,2893
1000073,6487,6487,6487,6487,6487,6487,6487,6487,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5543,5534,5534,5534,5534,5534,5534,5534,5534,5534,5534,4055,4055,4055,2884,2884,2884,2884,2884,2884,2884,2847,2847,2847,2847,2823
1000074,6497,6497,6497,6497,6497,6497,6497,6497,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5556,5234,5234,5234,5234,5234,5229,5229,5229,5229,5229,5229,5226,5226,4070,4070,4070,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896
1000075,6660,6660,6660,6660,6660,6660,6660,6660,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,5745,4644,4644,4644,4644,4644,4637,4637,4637,4637,4637,4637,4634,4634,4324,4324,4324,3233,3233,3233,3233,3233,3233,3233,3233,3233,3233,3233,3233
1000076,6963,6963,6963,6963,6963,6963,6963,6963,6093,6093,6093,6093,6093,6093,5890,5890,5890,5890,5890,5890,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,4215,4215,4215,4215,4215,4205,4205,4205,4205,4205,4205,4203,4196,4130,4130,4130,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810
1000077,7391,7391,7391,7391,7391,7391,7391,7391,6579,6579,6579,6579,6579,6579,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,5736,3994,3994,3994,3994,3994,3981,3981,3981,3981,3981,3981,3981,3888,3883,3883,3830,3830,3830,3830,3830,3830,3830,3830,3830,3830,3830,3830,3830
1000078,7922,7922,7922,7922,7922,7922,7922,7922,7170,7170,7170,7170,7170,7170,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,5754,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3578,3578,3421,3421,3421,3421,3421,3421,3421,3421,3421,3421,3421,3421,3421
